country,indicator,year,value
Russian Federation,"Other social contributions: imputed contributions, Transactions",2017,0.0
India,"Exchange taxes, Transactions",2017,0.0
India,"Other taxes on international trade and transactions, Transactions",2017,0.0
India,"Taxes on property, Transactions",2017,0.0
India,"Grants receivable from foreign governments: current grants, Transactio",2017,0.0
"Türkiye, Republic of","Taxes on financial and capital transactions, Transactions",2017,0.0
"Türkiye, Republic of","Grants receivable, Transactions",2017,1.070254556214887
Russian Federation,"Capital grants receivable, Other general government, Transactions",2017,0.0
India,"Tax, property, estate, inheritance, and gift taxes, Transactions",2017,0.0
Brazil,"Recurrent taxes on net wealth, Transactions",2017,0.0
Brazil,"Interest (before FISIM allocation), receivable, Transactions",2017,2.894963656660738
Brazil,"Grants receivable from foreign governments: current grants, Transactio",2017,0.0
Brazil,"Taxes, Transactions",2017,13.60522851520597
Brazil,"Taxes on immovable property, Transactions",2017,0.0193334171761841
Brazil,"Taxes on international trade and transactions, Transactions",2017,0.4912347128515633
Russian Federation,"Recurrent taxes on immovable property, Transactions",2017,0.0
Brazil,"Tax, property, estate, inheritance, and gift taxes, Transactions",2017,0.0
Brazil,"Grants receivable from foreign governments: capital grants, Transactio",2017,0.0
Brazil,"Interest (before FISIM allocation), receivable, Financial corporations",2017,2.227960093958754
Russian Federation,"Turnover and other general taxes on goods and services, Transactions",2017,0.0
India,"Recurrent taxes on immovable property, Transactions",2017,0.0
India,"Other taxes on income, profits, and capital gains, Transactions",2017,0.0117027227554762
Russian Federation,"Capital grants receivable, International Organizations, Transactions",2017,0.0
Brazil,"Taxes on payroll and workforce, Transactions",2017,0.3451877133757469
Brazil,"Taxes on exports, Transactions",2017,0.0009993068235431
Brazil,"Grants receivable, Transactions",2017,0.0185031650555715
Russian Federation,"Taxes on exports, Transactions",2017,2.154576485907703
Russian Federation,"Tax, property, estate, inheritance, and gift taxes, Transactions",2017,0.0
Brazil,"Current grants receivable, Other general government, Transactions",2017,0.0177311924099978
Russian Federation,"Grants receivable, Transactions",2017,0.0466436507613839
Russian Federation,"Other social contributions: employer contributions, Transactions",2017,0.0
Russian Federation,"Grants receivable from foreign governments: current grants, Transactio",2017,0.0
Russian Federation,"Other taxes on international trade and transactions, Transactions",2017,0.019986247423515
Brazil,"Capital grants receivable, International Organizations, Transactions",2017,0.000360915528392
Russian Federation,"Interest (before FISIM allocation), receivable, Financial corporations",2017,0.2460226921213964
Russian Federation,"Sales taxes, Transactions",2017,0.0
Russian Federation,"Grants receivable from foreign governments: capital grants, Transactio",2017,0.0
Russian Federation,"Taxes on immovable property, Transactions",2017,0.0
Brazil,"Other taxes on goods and services, Transactions",2017,0.0172098059439563
"Türkiye, Republic of","Interest (before FISIM allocation), receivable, Other general governme",2017,
Brazil,"Taxes on income, profits, and capital gains, payable by individuals, T",2017,2.698450622275783
Russian Federation,"Motor vehicles taxes, Transactions",2017,0.0279106268497704
Brazil,"Motor vehicles taxes, Transactions",2017,0.0
India,"Current grants receivable, Other general government, Transactions",2017,0.0
Russian Federation,"Other social contributions: employee contributions, Transactions",2017,0.0
Brazil,"Other social contributions: employer contributions, Transactions",2017,0.4702902342009776
Brazil,"Other taxes on international trade and transactions, Transactions",2017,0.0
Brazil,"Other taxes, Transactions",2017,1.11032166376968e-09
Russian Federation,"Recurrent taxes on net wealth, Transactions",2017,0.0
Brazil,"Other social contributions: employee contributions, Transactions",2017,0.2866897444343836
Brazil,"Taxes on goods and services, Transactions",2017,5.783821911590486
Brazil,"Taxes on income, profits, and capital gains, Transactions",2017,6.965043503063801
Brazil,"Recurrent taxes on immovable property, Transactions",2017,0.0
Brazil,"Other taxes on income, profits, and capital gains, Transactions",2017,1.464350054659198
Russian Federation,"Exchange taxes, Transactions",2017,0.0
Brazil,"Sales taxes, Transactions",2017,0.0
Brazil,"Social contributions, Transactions",2017,6.11978963718009
Brazil,"Taxes on income, profits, and capital gains, payable by corporations a",2017,2.802242826128821
Brazil,"Grants receivable, Other general government, Transactions",2017,0.0180570318663228
South Africa,"Motor vehicles taxes, Transactions",2017,0.0
Brazil,"Current grants receivable, International Organizations, Transactions",2017,8.521766085656032e-05
Brazil,"Other revenue, Transactions",2017,4.635973926420159
Russian Federation,"Current grants receivable, International Organizations, Transactions",2017,0.0
South Africa,"Other taxes on goods and services, Transactions",2017,0.0006597645588753
Sri Lanka,"Other taxes on goods and services, Transactions",2017,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, payable by individuals, T",2017,0.3170805017859825
South Africa,"Capital grants receivable, Other general government, Transactions",2017,0.0
Brazil,"Capital grants receivable, Other general government, Transactions",2017,0.000325839456325
Sri Lanka,"Revenue, Transactions",2017,12.78599474792781
Brazil,"Taxes on property, Transactions",2017,0.0199406732140517
South Africa,"Grants receivable from foreign governments: capital grants, Transactio",2017,0.0
Sri Lanka,"General taxes on goods and services, Transactions",2017,3.564342987131028
Sri Lanka,"Other social contributions, Transactions",2017,0.1594488418381493
South Africa,"Grants receivable, Transactions",2017,0.0280833449791471
Sri Lanka,"Social contributions, Transactions",2017,0.1594488418381493
Sri Lanka,Other taxes on use of goods and on permission to use goods or perform ,2017,0.0465490375665542
South Africa,"Turnover and other general taxes on goods and services, Transactions",2017,0.0
South Africa,Other taxes on use of goods and on permission to use goods or perform ,2017,0.235113195267961
South Africa,"General taxes on goods and services, Transactions",2017,6.13521808779918
South Africa,"Current grants receivable, International Organizations, Transactions",2017,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, payable by corporations a",2017,1.234360077052229
South Africa,"Sales taxes, Transactions",2017,0.0
South Africa,"Capital grants receivable, International Organizations, Transactions",2017,0.0
Sri Lanka,"Taxes on immovable property, Transactions",2017,0.0
Sri Lanka,"Taxes, Transactions",2017,11.60868275380688
South Africa,"Grants receivable from foreign governments: current grants, Transactio",2017,0.0280833449791471
Sri Lanka,"Interest (before FISIM allocation), receivable, Transactions",2017,0.0514020684927469
Sri Lanka,"Taxes on exports, Transactions",2017,0.0207136690666273
Sri Lanka,"Other social contributions: employer contributions, Transactions",2017,0.0
Sri Lanka,"Taxes on goods and services, Transactions",2017,7.115264669700519
South Africa,"Taxes on exports, Transactions",2017,0.0017103718536778
South Africa,"Other social contributions: imputed contributions, Transactions",2017,0.0
Sri Lanka,"Turnover and other general taxes on goods and services, Transactions",2017,0.4798336545818578
Sri Lanka,"Interest (before FISIM allocation), receivable, Other general governme",2017,0.0
Sri Lanka,"Taxes on income, profits, and capital gains, Transactions",2017,1.908358079750508
Sri Lanka,"Other taxes on income, profits, and capital gains, Transactions",2017,0.3569175009122964
Sri Lanka,"Recurrent taxes on immovable property, Transactions",2017,0.0
South Africa,"Other social contributions: employer contributions, Transactions",2017,0.0
Sri Lanka,"Other revenue, Transactions",2017,0.9620425542357128
Sri Lanka,"Grants receivable, International Organizations, Transactions",2017,0.0
Sri Lanka,"Grants receivable from foreign governments, Transactions",2017,0.0558205980470718
Sri Lanka,"Sales taxes, Transactions",2017,0.0001240879192294
Sri Lanka,"Interest (before FISIM allocation), receivable, Financial corporations",2017,0.0514020684927469
Sri Lanka,"Current grants receivable, Other general government, Transactions",2017,0.0
Sri Lanka,"Other social contributions: employee contributions, Transactions",2017,0.1594488418381493
Sri Lanka,"Motor vehicles taxes, Transactions",2017,0.0089449777786952
Sri Lanka,"Other taxes, Transactions",2017,0.0040640562450169
Sri Lanka,"Current grants receivable, International Organizations, Transactions",2017,0.0
Sri Lanka,"Capital grants receivable, International Organizations, Transactions",2017,0.0
Sri Lanka,"Grants receivable from foreign governments: current grants, Transactio",2017,0.0
South Africa,"Exchange taxes, Transactions",2017,0.0
South Africa,"Other taxes on international trade and transactions, Transactions",2017,0.013800362953855
South Africa,"Taxes on immovable property, Transactions",2017,0.0
Sri Lanka,"Grants receivable, Transactions",2017,0.0558205980470718
Sri Lanka,"Grants receivable from foreign governments: capital grants, Transactio",2017,0.0558205980470718
Sri Lanka,"Taxes on financial and capital transactions, Transactions",2017,0.0
Sri Lanka,"Other taxes on international trade and transactions, Transactions",2017,0.0
Sri Lanka,"Exchange taxes, Transactions",2017,0.0
South Africa,"Tax, property, estate, inheritance, and gift taxes, Transactions",2017,0.0595507414693539
India,"Taxes on payroll and workforce, Transactions",2017,0.0
Brazil,"Other social contributions, Transactions",2017,0.7569799786353612
India,"Taxes on exports, Transactions",2017,0.0005851361377738
Brazil,"Exchange taxes, Transactions",2017,0.0
India,"Recurrent taxes on net wealth, Transactions",2017,0.0
Sri Lanka,"Capital grants receivable, Other general government, Transactions",2017,0.0
Sri Lanka,"Taxes on international trade and transactions, Transactions",2017,2.580995948110833
India,"Taxes on goods and services, Transactions",2017,4.76093677955113
South Africa,"Other social contributions: employee contributions, Transactions",2017,0.0
Sri Lanka,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2017,0.0
South Africa,"Current grants receivable, Other general government, Transactions",2017,0.0
Sri Lanka,"Grants receivable, Other general government, Transactions",2017,0.0
Russian Federation,"Other taxes on goods and services, Transactions",2017,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Other general governme",2017,0.0006576429202333
South Africa,"Recurrent taxes on immovable property, Transactions",2017,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2017,0.0
South Africa,"Taxes on financial and capital transactions, Transactions",2017,0.267034190019241
Sri Lanka,"Taxes on payroll and workforce, Transactions",2017,0.0
Sri Lanka,"Tax, property, estate, inheritance, and gift taxes, Transactions",2017,0.0
Brazil,"Revenue, Transactions",2017,24.37949524386184
India,"Grants receivable, Other general government, Transactions",2017,0.0
Sri Lanka,"Taxes on property, Transactions",2017,0.0
Sri Lanka,"Recurrent taxes on net wealth, Transactions",2017,0.0
South Africa,"Recurrent taxes on net wealth, Transactions",2017,0.0
Russian Federation,"Taxes on financial and capital transactions, Transactions",2017,0.0
Myanmar,"Grants receivable, Transactions",2017,0.732336153771061
Myanmar,"Taxes on goods and services, Transactions",2017,4.36096404572247
Myanmar,"Other social contributions: employee contributions, Transactions",2017,0.0
Myanmar,"Other taxes on goods and services, Transactions",2017,0.0084643264841825
Myanmar,"Turnover and other general taxes on goods and services, Transactions",2017,2.50993352799962
Myanmar,"Sales taxes, Transactions",2017,0.0
Myanmar,"Motor vehicles taxes, Transactions",2017,0.237920125575393
Myanmar,"Exchange taxes, Transactions",2017,0.0
Myanmar,"Other taxes on international trade and transactions, Transactions",2017,0.0
Myanmar,"Other taxes, Transactions",2017,0.0906567008525013
Myanmar,"Grants receivable, Other general government, Transactions",2017,0.0
Myanmar,"Grants receivable from foreign governments: current grants, Transactio",2017,0.0
Myanmar,"Taxes on payroll and workforce, Transactions",2017,0.0
Myanmar,"Taxes on financial and capital transactions, Transactions",2017,0.0
Myanmar,"Other social contributions: employer contributions, Transactions",2017,0.0
Myanmar,"Current grants receivable, International Organizations, Transactions",2017,0.490553045017511
Myanmar,"Recurrent taxes on immovable property, Transactions",2017,0.0
Myanmar,"Grants receivable, International Organizations, Transactions",2017,0.732336153771061
Myanmar,"Interest (before FISIM allocation), receivable, Transactions",2017,0.0988137081982646
Myanmar,"Other social contributions, Transactions",2017,0.0
Myanmar,"Social contributions, Transactions",2017,0.100483647262224
Myanmar,"Taxes on property, Transactions",2017,0.0007218063236441
Myanmar,"Taxes on immovable property, Transactions",2017,0.0007218063236441
Myanmar,"Tax, property, estate, inheritance, and gift taxes, Transactions",2017,0.0
Myanmar,"Taxes on international trade and transactions, Transactions",2017,0.592502853892777
Myanmar,"Recurrent taxes on net wealth, Transactions",2017,0.0
Myanmar,"Taxes on exports, Transactions",2017,0.0
Myanmar,"General taxes on goods and services, Transactions",2017,2.50993352799962
Myanmar,"Taxes, Transactions",2017,7.89421705799852
Myanmar,Other taxes on use of goods and on permission to use goods or perform ,2017,0.0031065613867612
Myanmar,"Taxes on income, profits, and capital gains, Transactions",2017,2.84937165120712
Myanmar,"Grants receivable from foreign governments: capital grants, Transactio",2017,0.0
Myanmar,"Grants receivable from foreign governments, Transactions",2017,0.0
Myanmar,"Capital grants receivable, International Organizations, Transactions",2017,0.241783108753551
Myanmar,"Capital grants receivable, Other general government, Transactions",2017,0.0
Myanmar,"Current grants receivable, Other general government, Transactions",2017,0.0
Myanmar,"Other revenue, Transactions",2017,2.96989950556677
Myanmar,"Revenue, Transactions",2017,11.6969363645986
United Kingdom,"Taxes, Transactions",2017,2.559685990082988e-05
United Kingdom,"Capital grants receivable, Other general government, Transactions",2017,9.41184605677264e-09
United Kingdom,"Other social contributions: employee contributions, Transactions",2017,8.643532092954463e-10
United Kingdom,"Taxes on goods and services, Transactions",2017,1.181234699747705e-05
United Kingdom,"Revenue, Transactions",2017,3.402391953447857e-05
United Kingdom,"Turnover and other general taxes on goods and services, Transactions",2017,0.0
United Kingdom,"Exchange taxes, Transactions",2017,0.0
United Kingdom,"Other taxes on international trade and transactions, Transactions",2017,0.0
United Kingdom,"Current grants receivable, Other general government, Transactions",2017,0.0
United Kingdom,"Taxes on income, profits, and capital gains, Transactions",2017,1.176351104115186e-05
United Kingdom,"Taxes on property, Transactions",2017,1.736533617097291e-06
United Kingdom,"Recurrent taxes on net wealth, Transactions",2017,0.0
United Kingdom,"Other social contributions, Transactions",2017,3.390185365347696e-08
United Kingdom,"Other revenue, Transactions",2017,2.101434730288185e-06
United Kingdom,"Recurrent taxes on immovable property, Transactions",2017,0.0
United Kingdom,"Other taxes on income, profits, and capital gains, Transactions",2017,0.0
United Kingdom,"Other social contributions: employer contributions, Transactions",2017,0.0
United Kingdom,Other taxes on use of goods and on permission to use goods or perform ,2017,3.073736051500085e-07
United Kingdom,"Grants receivable from foreign governments: capital grants, Transactio",2017,0.0
United Kingdom,"Grants receivable, International Organizations, Transactions",2017,1.3061337384908972e-08
United Kingdom,"Grants receivable from foreign governments, Transactions",2017,5.138099633034043e-09
United Kingdom,"Taxes on financial and capital transactions, Transactions",2017,8.211835684534128e-07
United Kingdom,"Other taxes, Transactions",2017,1.960161000191118e-07
United Kingdom,"Capital grants receivable, International Organizations, Transactions",2017,0.0
United Kingdom,"General taxes on goods and services, Transactions",2017,7.71853010014012e-06
United Kingdom,"Tax, property, estate, inheritance, and gift taxes, Transactions",2017,2.560886480651453e-07
United Kingdom,"Taxes on immovable property, Transactions",2017,1.478140027140691e-06
United Kingdom,"Grants receivable, Transactions",2017,2.7611283074715654e-08
United Kingdom,"Taxes on exports, Transactions",2017,0.0
United Kingdom,"Social contributions, Transactions",2017,6.298013620285794e-06
United Kingdom,"Current grants receivable, International Organizations, Transactions",2017,1.3061337384908972e-08
United Kingdom,"Taxes on payroll and workforce, Transactions",2017,8.845214508456737e-08
United Kingdom,"Interest (before FISIM allocation), receivable, Other general governme",2017,1.36375728577726e-07
United Kingdom,"Taxes on income, profits, and capital gains, payable by corporations a",2017,2.721464099089452e-06
United Kingdom,"Other social contributions: imputed contributions, Transactions",2017,3.303750044418151e-08
United Kingdom,"Grants receivable, Other general government, Transactions",2017,9.41184605677264e-09
United Kingdom,"Sales taxes, Transactions",2017,0.0
United Kingdom,"Interest (before FISIM allocation), receivable, Transactions",2017,3.60723406012633e-07
United Kingdom,"Other taxes on goods and services, Transactions",2017,3.0876617420942896e-08
United Kingdom,"Motor vehicles taxes, Transactions",2017,2.989701711707472e-07
United Kingdom,"Taxes on income, profits, and capital gains, payable by individuals, T",2017,9.042046942062404e-06
United Kingdom,"Grants receivable from foreign governments: current grants, Transactio",2017,5.138099633034043e-09
United Kingdom,"Taxes on international trade and transactions, Transactions",2017,0.0
Bangladesh,Total Revenue (Taxes + Grants + Social Contributions),2017,8.339738621330723
Brazil,Total Revenue (Taxes + Grants + Social Contributions),2017,13.642825127553229
"China, People's Republic of",Total Revenue (Taxes + Grants + Social Contributions),2017,9.49180667473516
France,Total Revenue (Taxes + Grants + Social Contributions),2017,0.0
Germany,Total Revenue (Taxes + Grants + Social Contributions),2017,0.0
India,Total Revenue (Taxes + Grants + Social Contributions),2017,11.935489911082712
Italy,Total Revenue (Taxes + Grants + Social Contributions),2017,0.0
Japan,Total Revenue (Taxes + Grants + Social Contributions),2017,0.0
Myanmar,Total Revenue (Taxes + Grants + Social Contributions),2017,8.635739344577408
Russian Federation,Total Revenue (Taxes + Grants + Social Contributions),2017,10.3084112289959
South Africa,Total Revenue (Taxes + Grants + Social Contributions),2017,24.056763790607132
Sri Lanka,Total Revenue (Taxes + Grants + Social Contributions),2017,11.664503351853952
"Türkiye, Republic of",Total Revenue (Taxes + Grants + Social Contributions),2017,17.66466643702939
United Kingdom,Total Revenue (Taxes + Grants + Social Contributions),2017,2.738246957236605e-05
United States,Total Revenue (Taxes + Grants + Social Contributions),2017,12.821204766445204
"China, People's Republic of","Grants receivable, International Organizations, Transactions",2018,0.0
"China, People's Republic of","Taxes on income, profits, and capital gains, payable by individuals, T",2018,0.909003059085598
"China, People's Republic of","Grants receivable from foreign governments, Transactions",2018,0.0
"China, People's Republic of","Other taxes on goods and services, Transactions",2018,0.0235664102324655
"China, People's Republic of","Other taxes on international trade and transactions, Transactions",2018,0.0
"China, People's Republic of","Taxes on property, Transactions",2018,0.0
"Türkiye, Republic of","Taxes, Transactions",2018,17.20170247661632
"Türkiye, Republic of",Other taxes on use of goods and on permission to use goods or perform ,2018,0.7318938370952753
"Türkiye, Republic of","General taxes on goods and services, Transactions",2018,4.767680420637745
"China, People's Republic of","Other social contributions, Transactions",2018,0.0
"Türkiye, Republic of","Taxes on exports, Transactions",2018,0.0
"Türkiye, Republic of","Other social contributions: imputed contributions, Transactions",2018,0.1709259701854231
"Türkiye, Republic of","Taxes on payroll and workforce, Transactions",2018,0.0
"China, People's Republic of","Social contributions, Transactions",2018,0.0
"China, People's Republic of","Sales taxes, Transactions",2018,0.0097542237062643
India,"Social contributions, Transactions",2018,0.0149473509325824
"Türkiye, Republic of","Taxes on goods and services, Transactions",2018,10.32109155615739
"Türkiye, Republic of","Capital grants receivable, International Organizations, Transactions",2018,0.0036882178159155
"China, People's Republic of","Grants receivable from foreign governments: capital grants, Transactio",2018,0.0
"Türkiye, Republic of","Taxes on international trade and transactions, Transactions",2018,0.4426181240862473
India,"Other social contributions, Transactions",2018,0.0149473509325824
United States,"Other taxes, Transactions",2018,0.0
United States,"Taxes on exports, Transactions",2018,0.0
United States,"Recurrent taxes on net wealth, Transactions",2018,0.0
United States,"Capital grants receivable, Other general government, Transactions",2018,0.0
South Africa,"Grants receivable, International Organizations, Transactions",2018,0.0
United States,"Turnover and other general taxes on goods and services, Transactions",2018,0.0
United States,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2018,0.0077617120982353
United States,"Grants receivable from foreign governments: capital grants, Transactio",2018,0.0
United States,"Taxes on income, profits, and capital gains, payable by corporations a",2018,1.089028769359803
United States,"Grants receivable, Other general government, Transactions",2018,0.0
United States,"Interest (before FISIM allocation), receivable, Transactions",2018,0.1476439042869021
United States,"Taxes on immovable property, Transactions",2018,0.0
Russian Federation,"Other taxes on income, profits, and capital gains, Transactions",2018,-0.0466071928704464
United States,"Taxes on property, Transactions",2018,0.1096893112466884
United States,"Grants receivable from foreign governments, Transactions",2018,0.0034880019751628
United States,"Other taxes on income, profits, and capital gains, Transactions",2018,0.0
United States,"Other social contributions: imputed contributions, Transactions",2018,0.0
United States,"Taxes on international trade and transactions, Transactions",2018,0.2579523903463918
Russian Federation,"Taxes on income, profits, and capital gains, payable by corporations a",2018,0.9412733098186548
United States,"Motor vehicles taxes, Transactions",2018,0.0
United States,"Other taxes on goods and services, Transactions",2018,0.0060678163437461
South Africa,"Taxes on payroll and workforce, Transactions",2018,0.325160748074747
United States,"Other taxes on international trade and transactions, Transactions",2018,0.0
United States,"Exchange taxes, Transactions",2018,0.0
Russian Federation,"Taxes, Transactions",2018,11.46877301228343
United States,"Interest (before FISIM allocation), receivable, Other general governme",2018,0.0
United States,"Social contributions, Transactions",2018,0.0
Russian Federation,"Other taxes, Transactions",2018,9.243065084725064e-05
South Africa,"Other taxes on income, profits, and capital gains, Transactions",2018,0.0
United States,"Taxes on financial and capital transactions, Transactions",2018,0.0
South Africa,"Other social contributions, Transactions",2018,0.0
South Africa,"Taxes on property, Transactions",2018,0.0498542704647793
United States,"Capital grants receivable, International Organizations, Transactions",2018,0.0
South Africa,"Revenue, Transactions",2018,24.4771268984002
United States,"Taxes on income, profits, and capital gains, Transactions",2018,9.02854909042058
United States,"Current grants receivable, International Organizations, Transactions",2018,0.0
South Africa,"Social contributions, Transactions",2018,0.0
United States,"Taxes on payroll and workforce, Transactions",2018,0.0
Russian Federation,"Taxes on income, profits, and capital gains, payable by individuals, T",2018,-0.1450843487939548
United States,"Taxes on goods and services, Transactions",2018,0.5333443064600653
Russian Federation,"Grants receivable, International Organizations, Transactions",2018,2.888457838976582e-06
United States,"Grants receivable, Transactions",2018,0.0034880019751628
South Africa,"Taxes on income, profits, and capital gains, Transactions",2018,13.7742760716061
United States,"Revenue, Transactions",2018,10.96379037616443
United States,"Current grants receivable, Other general government, Transactions",2018,0.0
South Africa,"Taxes on income, profits, and capital gains, payable by corporations a",2018,4.56653313451192
Russian Federation,"Taxes on income, profits, and capital gains, Transactions",2018,0.7495817681542536
Russian Federation,"Other social contributions, Transactions",2018,0.0
South Africa,"Grants receivable, Other general government, Transactions",2018,0.0
United States,"Sales taxes, Transactions",2018,0.0
Russian Federation,"Taxes on payroll and workforce, Transactions",2018,0.0
United States,"Other social contributions: employee contributions, Transactions",2018,0.0
Russian Federation,"Revenue, Transactions",2018,19.27715745631658
South Africa,"Grants receivable from foreign governments, Transactions",2018,0.0271289486755084
United States,"Other social contributions: employer contributions, Transactions",2018,0.0
United States,"Grants receivable, International Organizations, Transactions",2018,0.0
South Africa,"Taxes on international trade and transactions, Transactions",2018,1.03898809792903
United States,"Taxes, Transactions",2018,9.929534614365195
South Africa,"Other taxes, Transactions",2018,-0.0001604161728374
South Africa,"Taxes on income, profits, and capital gains, payable by individuals, T",2018,9.20774293709415
United States,"Recurrent taxes on immovable property, Transactions",2018,0.0
United States,"Grants receivable from foreign governments: current grants, Transactio",2018,0.0034880019751628
United States,Other taxes on use of goods and on permission to use goods or perform ,2018,0.0
United States,"General taxes on goods and services, Transactions",2018,0.0
Russian Federation,"Social contributions, Transactions",2018,0.0010860601474551
Bangladesh,"Recurrent taxes on immovable property, Transactions",2018,0.0
Bangladesh,"Other taxes on income, profits, and capital gains, Transactions",2018,0.0
Bangladesh,"Taxes on income, profits, and capital gains, Transactions",2018,2.6732409649315
Bangladesh,"Interest (before FISIM allocation), receivable, Financial corporations",2018,0.0885090787258368
Bangladesh,"Grants receivable from foreign governments: capital grants, Transactio",2018,0.0539142521087714
Russian Federation,"Grants receivable from foreign governments, Transactions",2018,0.0
Bangladesh,"Grants receivable, Transactions",2018,0.0720854786154604
Bangladesh,"Taxes on financial and capital transactions, Transactions",2018,0.0
Bangladesh,"Interest (before FISIM allocation), receivable, Other general governme",2018,0.0
Bangladesh,"Grants receivable from foreign governments: current grants, Transactio",2018,0.018171226506689
Bangladesh,"Recurrent taxes on net wealth, Transactions",2018,0.0
Bangladesh,"Taxes on goods and services, Transactions",2018,5.11779926158008
Bangladesh,"Other social contributions: employee contributions, Transactions",2018,0.0
Bangladesh,"Other revenue, Transactions",2018,1.14112316433687
Bangladesh,"Other social contributions: employer contributions, Transactions",2018,0.0
Russian Federation,"Grants receivable, Other general government, Transactions",2018,0.0629202399257065
Russian Federation,"Taxes on international trade and transactions, Transactions",2018,3.562858826497954
Bangladesh,"Turnover and other general taxes on goods and services, Transactions",2018,0.0005656568529127
Bangladesh,"Tax, property, estate, inheritance, and gift taxes, Transactions",2018,0.0
South Africa,"Taxes on goods and services, Transactions",2018,8.82166349652809
Bangladesh,"Grants receivable, International Organizations, Transactions",2018,0.0
Bangladesh,"Grants receivable from foreign governments, Transactions",2018,0.0720854786154604
Bangladesh,"Current grants receivable, International Organizations, Transactions",2018,0.0
Bangladesh,Other taxes on use of goods and on permission to use goods or perform ,2018,0.0
Bangladesh,"General taxes on goods and services, Transactions",2018,4.90088207809797
Bangladesh,"Other taxes on international trade and transactions, Transactions",2018,0.0
Bangladesh,"Interest (before FISIM allocation), receivable, Transactions",2018,0.0885090787258368
Bangladesh,"Grants receivable, Other general government, Transactions",2018,0.0
Bangladesh,"Current grants receivable, Other general government, Transactions",2018,0.0
Bangladesh,"Capital grants receivable, International Organizations, Transactions",2018,0.0
United States,"Interest (before FISIM allocation), receivable, Financial corporations",2018,0.1398831604057314
Bangladesh,"Taxes on payroll and workforce, Transactions",2018,0.0
Bangladesh,"Taxes on exports, Transactions",2018,0.0015054559447513
Bangladesh,"Sales taxes, Transactions",2018,0.0
Bangladesh,"Social contributions, Transactions",2018,0.0
Russian Federation,"Taxes on goods and services, Transactions",2018,7.156234210064695
Bangladesh,"Taxes on income, profits, and capital gains, payable by corporations a",2018,1.73280200988144
South Africa,"Interest (before FISIM allocation), receivable, Transactions",2018,0.127415773075353
South Africa,"Taxes, Transactions",2018,24.00978226843
Bangladesh,"Capital grants receivable, Other general government, Transactions",2018,0.0
Bangladesh,"Taxes on property, Transactions",2018,0.0614935207184597
Bangladesh,"Exchange taxes, Transactions",2018,0.0
Bangladesh,"Taxes on international trade and transactions, Transactions",2018,1.02465783981291
Bangladesh,"Other social contributions, Transactions",2018,0.0
Russian Federation,"Interest (before FISIM allocation), receivable, Transactions",2018,0.294759419913323
Bangladesh,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2018,0.0
Bangladesh,"Other taxes, Transactions",2018,0.190232221467322
Bangladesh,"Motor vehicles taxes, Transactions",2018,0.0657663850527954
Russian Federation,"Taxes on property, Transactions",2018,5.776915677953165e-06
Bangladesh,"Taxes on income, profits, and capital gains, payable by individuals, T",2018,0.940438955050054
Bangladesh,"Other taxes on goods and services, Transactions",2018,0.0
United States,"Tax, property, estate, inheritance, and gift taxes, Transactions",2018,0.1096893112466884
Bangladesh,"Revenue, Transactions",2018,10.2806324514626
United States,"Taxes on income, profits, and capital gains, payable by individuals, T",2018,7.939521289277843
Bangladesh,"Taxes on immovable property, Transactions",2018,0.0614935207184597
Bangladesh,"Taxes, Transactions",2018,9.06742380851027
United States,"Other social contributions, Transactions",2018,0.0
United States,"Other revenue, Transactions",2018,1.030768243932607
Russian Federation,"Other revenue, Transactions",2018,7.744375255502149
South Africa,"Other revenue, Transactions",2018,0.440215681294715
"China, People's Republic of","Taxes on payroll and workforce, Transactions",2018,0.0
"China, People's Republic of","Recurrent taxes on immovable property, Transactions",2018,0.0
"China, People's Republic of","General taxes on goods and services, Transactions",2018,3.52695762111371
"China, People's Republic of",Other taxes on use of goods and on permission to use goods or perform ,2018,0.0070554804602751
"China, People's Republic of","Current grants receivable, Other general government, Transactions",2018,0.0
"China, People's Republic of","Revenue, Transactions",2018,9.900214621042114
"China, People's Republic of","Taxes, Transactions",2018,9.087352113521368
"China, People's Republic of","Recurrent taxes on net wealth, Transactions",2018,0.0
"China, People's Republic of","Capital grants receivable, Other general government, Transactions",2018,0.0
"China, People's Republic of","Other taxes, Transactions",2018,0.0154444654236345
"China, People's Republic of","Turnover and other general taxes on goods and services, Transactions",2018,0.0251903959289118
"China, People's Republic of","Other revenue, Transactions",2018,0.8128625075207471
"China, People's Republic of","Taxes on exports, Transactions",2018,0.0
"China, People's Republic of","Grants receivable from foreign governments: current grants, Transactio",2018,0.0
"China, People's Republic of","Interest (before FISIM allocation), receivable, Transactions",2018,0.0177295687406628
"China, People's Republic of","Grants receivable, Transactions",2018,0.0
"China, People's Republic of","Taxes on immovable property, Transactions",2018,0.0
"China, People's Republic of","Other social contributions: employee contributions, Transactions",2018,0.0
"China, People's Republic of","Taxes on goods and services, Transactions",2018,5.417722219277273
